source_file,polyline_index,point_index,lon,lat,x,y,nearest_x,nearest_y,signed_distance_m,abs_distance_m,kept
2025-04-07T06:23:14Z.json,0,2,105.86765,20.99491,590179.4708291518,2321828.967717029,590183.6394240452,2321829.02802374,-4.169031096642864,4.169031096642864,True
2025-04-07T06:23:14Z.json,0,3,105.86761,20.99508,590175.2110867775,2321847.761127142,590183.3667069144,2321847.8791138106,-8.156473543824555,8.156473543824555,True
2025-04-07T06:23:14Z.json,0,4,105.8676,20.99532,590174.0275455711,2321874.3192093326,590183.0271828827,2321874.385441609,-8.999881024438046,8.999881024438046,True
2025-04-07T06:23:14Z.json,0,5,105.86764,20.99555,590178.0470521066,2321899.798669546,590182.8398962095,2321899.833942187,-4.792973894608715,4.792973894608715,True
2025-04-07T06:23:14Z.json,0,6,105.86761,20.99577,590174.7967044532,2321924.131829572,590182.665772033,2321924.1880469033,-7.869268388148407,7.869268388148407,True
2025-04-07T06:23:14Z.json,0,7,105.86761,20.99606,590174.6225398753,2321956.2296628314,590182.4364650205,2321956.28548622,-7.814124546319871,7.814124546319871,True
2025-04-07T06:23:14Z.json,0,8,105.86759,20.99627,590172.4176130164,2321979.4616422984,590182.2703895968,2321979.532031426,-9.853028010316294,9.853028010316294,True
2025-04-07T06:23:14Z.json,0,9,105.86759,20.99647,590172.2974997925,2322001.5980800968,590182.112246822,2322001.6681975382,-9.814997488929482,9.814997488929482,True
2025-04-07T06:23:14Z.json,0,10,105.86756,20.99668,590169.0531788948,2322024.824420899,590182.0637646898,2322023.4782467047,-13.08004310742056,13.08004310742056,True
2025-04-07T06:23:14Z.json,0,11,105.8676,20.99671,590173.1927625514,2322028.167446072,590182.0637646898,2322023.4782467047,-10.034105323812554,10.034105323812554,True
2025-04-07T06:23:14Z.json,0,12,105.86771,20.99671,590184.6261635054,2322028.2294897847,590182.0637646898,2322023.4782467047,5.398166215964798,5.398166215964798,False
2025-04-07T06:23:14Z.json,0,13,105.86777,20.99674,590190.8445431135,2322031.583801049,590182.0637646898,2322023.4782467047,11.949982466553106,11.949982466553106,False
2025-04-07T06:23:14Z.json,0,14,105.86785,20.99674,590199.1597424003,2322031.628931865,590182.0637646898,2322023.4782467047,18.939538602096068,18.939538602096068,False
2025-04-10T06:01:32Z.json,0,0,105.86767,20.99468,590181.6877872839,2321803.522097707,590183.7879155816,2321818.7638085093,-15.385716982157359,15.385716982157359,True
2025-04-10T06:01:32Z.json,0,1,105.86768,20.99472,590182.7031781214,2321807.9550245204,590183.7879155816,2321818.7638085093,-10.863078140062136,10.863078140062136,True
2025-04-10T06:01:32Z.json,0,2,105.86767,20.99488,590181.5676716886,2321825.65853182,590183.687726491,2321825.689202474,-2.1202766456673907,2.1202766456673907,True
2025-04-10T06:01:32Z.json,0,3,105.86762,20.99503,590176.2805256869,2321842.232658214,590183.4468938505,2321842.336333458,-7.16711805481115,7.16711805481115,True
2025-04-10T06:01:32Z.json,0,4,105.86759,20.99528,590173.0121573459,2321869.886282673,590183.0597499749,2321869.9602273125,-10.047864720806729,10.047864720806729,True
2025-04-10T06:01:32Z.json,0,5,105.86762,20.99534,590176.0943538088,2321876.5441323426,590183.0109215206,2321876.5950343967,-6.916755014588661,6.916755014588661,True
2025-04-10T06:01:32Z.json,0,6,105.86767,20.9956,590181.1352464765,2321905.349698829,590182.8002699178,2321905.3615939072,-1.6650659305259152,1.6650659305259152,True
2025-04-10T06:01:32Z.json,0,7,105.86764,20.99584,590177.8728832515,2321931.896502186,590182.610460334,2321931.930347866,-4.737697979231628,4.737697979231628,True
2025-04-10T06:01:32Z.json,0,8,105.86764,20.99629,590177.602616676,2321981.703485982,590182.2546390988,2321981.7367204516,-4.652141136272953,4.652141136272953,True
2025-04-10T06:01:32Z.json,0,9,105.86754,20.99659,590167.0284268381,2322014.8517443887,590182.0172973672,2322014.958826237,-14.989253025437792,14.989253025437792,True
2025-04-10T22:15:50Z.json,0,0,105.86763,20.99507,590177.2959150935,2321846.665584913,590183.382988961,2321846.7536460976,-6.087710820984637,6.087710820984637,True
2025-04-10T22:15:50Z.json,0,1,105.8676,20.99541,590173.9734964736,2321884.2806052137,590182.9538736461,2321884.3466957468,-8.980620363781295,8.980620363781295,True
2025-04-10T22:15:50Z.json,0,2,105.86762,20.99574,590175.8541281422,2321920.8170039887,590182.6895062046,2321920.8658365486,-6.835552492219199,6.835552492219199,True
2025-04-10T22:15:50Z.json,0,3,105.86761,20.99585,590174.7486592825,2321932.9864041577,590182.6025149269,2321933.0425128136,-7.85405606457096,7.85405606457096,True
2025-04-10T22:15:50Z.json,0,4,105.86764,20.99598,590177.7888009112,2321947.3920079805,590182.4997603962,2321947.4256635015,-4.71107970254386,4.71107970254386,True
2025-04-10T22:15:50Z.json,0,5,105.86765,20.99631,590178.630007554,2321983.922769952,590182.2388375757,2321983.9485517605,-3.6089221143060928,3.6089221143060928,True
2025-04-10T22:15:50Z.json,0,6,105.86764,20.99655,590177.4464601272,2322010.4808555697,590182.0490534877,2322010.5137369134,-4.6027108126186835,4.6027108126186835,True
2025-04-10T22:15:50Z.json,0,7,105.86767,20.99668,590180.4865820422,2322024.886461679,590182.0637646898,2322023.4782467047,-2.114373315589188,2.114373315589188,True
2025-04-10T22:15:50Z.json,0,8,105.86773,20.99676,590186.6749300513,2322033.774881139,590182.0637646898,2322023.4782467047,11.282000118047504,11.282000118047504,False
2025-04-10T22:15:50Z.json,0,9,105.86775,20.99676,590188.7537295673,2322033.7861629417,590182.0637646898,2322023.4782467047,12.288562455033624,12.288562455033624,False
2025-04-16T22:06:27Z.json,0,0,105.86766,20.99468,590180.6483731389,2321803.5164577486,590183.7879155816,2321818.7638085093,-15.567223001252023,15.567223001252023,True
2025-04-16T22:06:27Z.json,0,1,105.86763,20.99496,590177.3619763321,2321834.4905459187,590183.5591011909,2321834.5801992016,-6.197773328050788,6.197773328050788,True
2025-04-16T22:06:27Z.json,0,2,105.86764,20.99508,590178.3293208779,2321847.7780464985,590183.3671146785,2321847.8509278367,-5.038320957090652,5.038320957090652,True
2025-04-16T22:06:27Z.json,0,3,105.86769,20.99525,590183.4242753515,2321866.622216627,590183.0956208108,2321866.6174620097,0.32868893122616183,0.32868893122616183,True
2025-04-16T22:06:27Z.json,0,4,105.86768,20.99536,590182.3187992286,2321878.7916159336,590182.9947193053,2321878.796590326,-0.6759383807873425,0.6759383807873425,True
2025-04-16T22:06:27Z.json,0,5,105.86772,20.9957,590186.2722217398,2321916.4461188717,590182.7212623018,2321916.420750496,3.5510500537992926,3.5510500537992926,True
2025-04-16T22:06:27Z.json,0,6,105.86767,20.99591,590180.9490590274,2321939.6611755397,590182.5551486295,2321939.6726495894,-1.6061305874103675,1.6061305874103675,True
2025-04-16T22:06:27Z.json,0,7,105.8677,20.996,590184.0132191416,2321949.639493363,590182.4840226424,2321949.6285686446,1.5292355223557241,1.5292355223557241,True
2025-04-16T22:06:27Z.json,0,8,105.86771,20.99607,590185.0105793523,2321957.3928869865,590182.4286854239,2321957.3744417024,2.581959814898611,2.581959814898611,True
2025-04-16T22:06:27Z.json,0,9,105.86769,20.99626,590182.817650643,2321978.411221837,590182.278424283,2321978.4073695554,0.5392401202689213,0.5392401202689213,True
2025-04-16T22:06:27Z.json,0,10,105.86772,20.99636,590185.875794834,2321989.496362637,590182.1993911489,2321989.470098076,3.6764975021273654,3.6764975021273654,True
2025-04-16T22:06:27Z.json,0,11,105.86773,20.99642,590186.8791575409,2321996.1429348914,590182.1519610654,2321996.109163372,4.727317107348153,4.727317107348153,True
2025-04-16T22:06:27Z.json,1,0,105.86766,20.99468,590180.6483731389,2321803.5164577486,590183.7879155816,2321818.7638085093,-15.567223001252023,15.567223001252023,True
2025-04-16T22:06:27Z.json,1,1,105.86764,20.99485,590178.4674502,2321822.32114688,590183.73534934,2321822.3973571328,-5.26845037482999,5.26845037482999,True
2025-04-16T22:06:27Z.json,1,2,105.86761,20.99501,590175.2531248357,2321840.013375058,590183.4787783332,2321840.1323748934,-8.226514232762007,8.226514232762007,True
2025-04-16T22:06:27Z.json,1,3,105.86762,20.99521,590176.1724262071,2321862.155449495,590183.1587101987,2321862.256519477,-6.987015038807222,6.987015038807222,True
2025-04-16T22:06:27Z.json,1,4,105.86761,20.99542,590175.0069000149,2321885.3930667145,590182.9457429651,2321885.4514921405,-7.939057936408216,7.939057936408216,True
2025-04-16T22:06:27Z.json,1,5,105.86765,20.99555,590179.0864602237,2321899.804309564,590182.8399109971,2321899.831932854,-3.7535524179967545,3.7535524179967545,True
2025-04-16T22:06:27Z.json,1,6,105.86766,20.99569,590180.0417851752,2321915.3054549885,590182.729092919,2321915.324653358,-2.687376320391516,2.687376320391516,True
2025-04-16T22:06:27Z.json,1,7,105.86757,20.99606,590170.4649215782,2321956.2071037414,590182.4364139906,2321956.292629167,-11.971797909177495,11.971797909177495,True
2025-04-16T22:06:27Z.json,1,8,105.86759,20.99623,590172.4416355297,2321975.0343548,590182.3020181514,2321975.104798266,-9.860634245682613,9.860634245682613,True
2025-04-16T22:06:27Z.json,1,9,105.86763,20.99634,590176.5331840708,2321987.231955326,590182.21509065,2321987.272547381,-5.682051573985465,5.682051573985465,True
2025-04-16T22:06:27Z.json,1,10,105.8676,20.9967,590173.1987683736,2322027.0606241366,590182.0637646898,2322023.4782467047,-9.561463682512384,9.561463682512384,True
2025-04-16T22:06:27Z.json,1,11,105.86767,20.99678,590180.4265189049,2322035.9546812093,590182.0637646898,2322023.4782467047,-12.583401436350083,12.583401436350083,True
2025-04-16T22:06:27Z.json,1,12,105.86772,20.9968,590185.6115036032,2322038.1965282173,590182.0637646898,2322023.4782467047,15.13982371369372,15.13982371369372,False
2025-04-16T22:06:27Z.json,1,13,105.86775,20.9968,590188.7297020417,2322038.2134508495,590182.0637646898,2322023.4782467047,16.172846439927188,16.172846439927188,False
2025-04-17T05:53:47Z.json,0,0,105.8676,20.99515,590174.1296377054,2321855.5032396154,590183.2544995717,2321855.635248223,-9.125816695094281,9.125816695094281,True
2025-04-17T05:53:47Z.json,0,1,105.86761,20.99531,590175.0729607845,2321873.21802728,590183.0353431433,2321873.276625943,-7.962597982437338,7.962597982437338,True
2025-04-17T05:53:47Z.json,0,2,105.86758,20.99549,590171.8466356044,2321893.123900121,590182.888680299,2321893.205163369,-11.042343716537022,11.042343716537022,True
2025-04-17T05:53:47Z.json,0,3,105.86761,20.99575,590174.8087157186,2321921.9181859386,590182.6815863095,2321921.974430439,-7.873071496225884,7.873071496225884,True
2025-04-17T05:53:47Z.json,0,4,105.86759,20.99606,590172.5437307226,2321956.218383156,590182.4364395065,2321956.2890575635,-9.892961232814283,9.892961232814283,True
2025-04-17T05:53:47Z.json,0,5,105.86761,20.99631,590174.4723961498,2321983.9002096024,590182.2387865551,2321983.9556933986,-7.766588593465182,7.766588593465182,True
2025-04-17T05:53:47Z.json,0,6,105.86759,20.99645,590172.3095111642,2321999.384436294,590182.1280610996,2321999.4545809035,-9.818800491879953,9.818800491879953,True
2025-04-17T05:53:47Z.json,0,7,105.86761,20.99652,590174.3462740977,2322007.1434695018,590182.0727366399,2322007.1986680496,-7.726659711391765,7.726659711391765,True
2025-04-17T05:53:47Z.json,1,0,105.8676,20.99515,590174.1296377054,2321855.5032396154,590183.2544995717,2321855.635248223,-9.125816695094281,9.125816695094281,True
2025-04-17T05:53:47Z.json,1,1,105.86763,20.99529,590177.1637916223,2321871.015663361,590183.0516636632,2321871.058994793,-5.888031486312853,5.888031486312853,True
2025-04-17T05:53:47Z.json,1,2,105.86769,20.99585,590183.0639076057,2321933.0315250917,590182.6026169675,2321933.0282295896,0.46130240972832437,0.46130240972832437,False
2025-04-17T05:53:47Z.json,1,3,105.86768,20.99599,590181.9404153014,2321948.5213906826,590182.491904275,2321948.5253305696,-0.5515030469408768,0.5515030469408768,False
2025-04-17T05:53:47Z.json,1,4,105.8677,20.9962,590183.8930921626,2321971.7759309583,590182.3258798682,2321971.764734652,1.5672522875243804,1.5672522875243804,False
2025-04-17T05:53:47Z.json,1,5,105.86761,20.99652,590174.3462740977,2322007.1434695018,590182.0727366399,2322007.1986680496,-7.726659711391765,7.726659711391765,True
2025-04-17T22:00:55Z.json,0,0,105.86781,20.99665,590195.056208204,2322021.644968123,590182.0542296007,2322021.715290355,13.002168773599829,13.002168773599829,True
2025-04-17T22:00:55Z.json,0,1,105.86778,20.99656,590191.9920699806,2322011.666646767,590182.0413248618,2322011.5955577428,9.950999048754982,9.950999048754982,True
2025-04-17T22:00:55Z.json,0,2,105.86775,20.99632,590189.0180294565,2321985.0859972956,590182.2310579554,2321985.0375105566,6.787144695691466,6.787144695691466,True
2025-04-17T22:00:55Z.json,0,3,105.86772,20.99627,590185.9298537509,2321979.5349654346,590182.2705553994,2321979.508823076,3.659391731997893,3.659391731997893,True
2025-04-17T22:00:55Z.json,0,4,105.86774,20.99603,590188.1528193982,2321952.9825214166,590182.4603522324,2321952.941853916,5.692612430062015,5.692612430062015,True
2025-04-17T22:00:55Z.json,0,5,105.86777,20.99596,590191.313081479,2321945.2516907603,590182.5157404531,2321945.1888417597,8.797565522509997,8.797565522509997,True
2025-04-17T22:00:55Z.json,0,6,105.86777,20.9957,590191.4692572317,2321916.47432238,590182.7213260566,2321916.4118263675,8.74815441078866,8.74815441078866,True
2025-04-17T22:00:55Z.json,0,7,105.86772,20.99544,590186.4283866396,2321887.6687516337,590182.9296146785,2321887.6430026367,3.4988667088766374,3.4988667088766374,True
2025-04-17T22:00:55Z.json,0,8,105.86774,20.99541,590188.5252237538,2321884.35956732,590182.9540806592,2321884.3185668355,5.571293962794101,5.571293962794101,True
2025-04-17T22:00:55Z.json,0,9,105.86777,20.99507,590191.8476754162,2321846.7445487077,590183.384891762,2321846.62211833,8.463669202747628,8.463669202747628,True
2025-04-17T22:00:55Z.json,0,10,105.86776,20.995,590190.8503092615,2321838.991155711,590183.4968272772,2321838.8847735072,7.35425145515807,7.35425145515807,True
2025-04-17T22:00:55Z.json,0,11,105.86775,20.99501,590189.8048909183,2321840.0923368484,590183.4806811645,2321840.0008450393,6.324871521292339,6.324871521292339,True
2025-04-17T22:00:55Z.json,0,12,105.86773,20.99495,590187.762104667,2321833.4401253485,590183.5764705614,2321833.3795721326,4.186072091803279,4.186072091803279,True
2025-04-17T22:00:55Z.json,0,13,105.86773,20.99489,590187.7981420682,2321826.799194929,590183.6725317795,2321826.739510073,4.126041994004386,4.126041994004386,True
2025-04-20T21:31:49Z.json,0,0,105.86785,20.9967,590199.18377263,2322027.2016439005,590182.0637646898,2322023.4782467047,17.52022712600769,17.52022712600769,False
2025-04-20T21:31:49Z.json,0,1,105.86777,20.99672,590190.8565571258,2322029.3701570993,590182.0637646898,2322023.4782467047,10.584318916238745,10.584318916238745,False
2025-04-20T21:31:49Z.json,0,2,105.86777,20.99659,590190.9346479393,2322014.981471548,590182.0175906961,2322014.9177672835,8.91728479478874,8.91728479478874,True
2025-04-20T21:31:49Z.json,0,3,105.86772,20.99632,590185.8998210466,2321985.0690749786,590182.2310197047,2321985.0428647297,3.668894964905411,3.668894964905411,True
2025-04-20T21:31:49Z.json,0,4,105.86769,20.99583,590183.0759200227,2321930.8178814026,590182.6184312444,2321930.8146130615,0.45750045279272805,0.45750045279272805,True
2025-04-20T21:31:49Z.json,0,5,105.86764,20.99563,590177.9990057559,2321908.6532439594,590182.7765102374,2321908.687374884,-4.777626397142388,4.777626397142388,True
2025-04-20T21:31:49Z.json,0,6,105.86763,20.99532,590177.1457746825,2321874.336128652,590183.027227251,2321874.37941284,-5.881611839959165,5.881611839959165,True
2025-04-20T21:31:49Z.json,0,7,105.8676,20.99516,590174.1236323076,2321856.610061354,590183.2384893688,2321856.741925223,-9.11581084301938,9.11581084301938,True
2025-04-20T21:31:49Z.json,0,8,105.8676,20.99511,590174.153659269,2321851.0759526766,590183.3185403829,2321851.208540239,-9.165840130283012,9.165840130283012,True
2025-04-20T21:31:49Z.json,0,9,105.86762,20.99506,590176.2625091686,2321845.5531233987,590183.3988632422,2321845.6563644316,-7.137100824240128,7.137100824240128,True
2025-04-20T21:31:49Z.json,0,10,105.86761,20.99486,590175.3432059371,2321823.411049376,590183.7189313704,2321823.5322202896,-8.376601872189221,8.376601872189221,True
2025-04-20T21:31:49Z.json,0,11,105.86763,20.99468,590177.5301307173,2321803.4995382647,590183.7879155816,2321818.7638085093,-16.497206354677353,16.497206354677353,True
2025-04-23T22:03:11Z.json,0,0,105.86785,20.99677,590199.1417196993,2322034.9493978526,590182.0637646898,2322023.4782467047,20.57289128837219,20.57289128837219,True
2025-04-23T22:03:11Z.json,0,1,105.86782,20.99677,590196.0235205746,2322034.932473289,590182.0637646898,2322023.4782467047,18.05752172925353,18.05752172925353,True
2025-04-23T22:03:11Z.json,0,2,105.86773,20.99671,590186.7049637042,2322028.2407713053,590182.0637646898,2322023.4782467047,6.649990140029214,6.649990140029214,True
2025-04-23T22:03:11Z.json,0,3,105.8677,20.99664,590183.6288089532,2322020.476095453,590182.0474388722,2322020.4866749803,1.58140546971735,1.58140546971735,True
2025-04-23T22:03:11Z.json,0,4,105.86766,20.99635,590179.6453858707,2321988.3556978023,590182.2072217743,2321988.37399979,-2.5619012782515704,2.5619012782515704,True
2025-04-23T22:03:11Z.json,0,5,105.86766,20.99605,590179.8255688514,2321955.1510412926,590182.4444359359,2321955.169750716,-2.6189339145550625,2.6189339145550625,True
2025-04-23T22:03:11Z.json,0,6,105.86761,20.99553,590174.9408389141,2321897.568106302,590182.8561427857,2321897.6263584937,-7.91551822042473,7.91551822042473,True
2025-04-23T22:03:11Z.json,0,7,105.86762,20.99531,590176.1123705572,2321873.2236670507,590183.0353579328,2321873.27461635,-6.923174852217824,6.923174852217824,True
2025-04-23T22:03:11Z.json,0,8,105.86759,20.99507,590173.1382693598,2321846.64302617,590183.3824452696,2321846.791227799,-10.245247863935985,10.245247863935985,True
2025-04-23T22:03:11Z.json,0,9,105.86761,20.99488,590175.3311951591,2321825.624692783,590183.6869109657,2321825.745574219,-8.35659015161984,8.35659015161984,True
2025-04-23T22:03:11Z.json,0,10,105.86771,20.99481,590185.767365272,2321817.9333404186,590183.7879155816,2321818.7638085093,2.1466015761351596,2.1466015761351596,True
2025-04-23T22:03:11Z.json,0,11,105.86782,20.99479,590197.2129248377,2321815.7817439414,590183.7879155816,2321818.7638085093,13.752221006595887,13.752221006595887,True
2025-04-23T22:03:11Z.json,0,12,105.86783,20.99479,590198.2523382541,2321815.787384964,590183.7879155816,2321818.7638085093,14.767485241916296,14.767485241916296,True
2025-04-24T05:50:03Z.json,0,0,105.86785,20.9967,590199.18377263,2322027.2016439005,590182.0637646898,2322023.4782467047,17.52022712600769,17.52022712600769,False
2025-04-24T05:50:03Z.json,0,1,105.86778,20.9967,590191.9079713079,2322027.1621542694,590182.0637646898,2322023.4782467047,10.510926642494981,10.510926642494981,False
2025-04-24T05:50:03Z.json,0,2,105.86771,20.99668,590184.6441832487,2322024.9090239126,590182.0637646898,2322023.4782467047,2.9505395028603676,2.9505395028603676,True
2025-04-24T05:50:03Z.json,0,3,105.86761,20.99652,590174.3462740977,2322007.1434695018,590182.0727366399,2322007.1986680496,-7.726659711391765,7.726659711391765,True
2025-04-24T05:50:03Z.json,0,4,105.86764,20.99644,590177.5125265853,2321998.305814486,590182.1360320162,2321998.3388452274,-4.623623416792551,4.623623416792551,True
2025-04-24T05:50:03Z.json,0,5,105.86764,20.99633,590177.5785927121,2321986.1307735555,590182.2230105436,2321986.163953697,-4.644536351012066,4.644536351012066,True
2025-04-24T05:50:03Z.json,0,6,105.86766,20.99622,590179.7234654649,2321973.9670131747,590182.3100145786,2321973.985491716,-2.586615119081224,2.586615119081224,True
2025-04-24T05:50:03Z.json,0,7,105.86761,20.99578,590174.7906988164,2321925.2386513907,590182.6578648948,2321925.2948551374,-7.867366838182437,7.867366838182437,True
2025-04-24T05:50:03Z.json,0,8,105.8676,20.99545,590173.9494745814,2321888.707892305,590182.921291763,2321888.7739198413,-8.97206014106516,8.97206014106516,True
2025-04-24T05:50:03Z.json,0,9,105.86757,20.99535,590170.8913007627,2321877.6227558604,590183.0027020981,2321877.7118889727,-12.111729315836781,12.111729315836781,True
2025-04-24T05:50:03Z.json,0,10,105.86763,20.99526,590177.1818085372,2321867.6951980824,590183.0787951038,2321867.78050929,-5.8976036293381755,5.8976036293381755,True
2025-04-24T05:50:03Z.json,0,11,105.86765,20.99521,590179.2906576132,2321862.1723691323,590183.1591179582,2321862.228333822,-3.8688651420105806,3.8688651420105806,True
2025-04-24T05:50:03Z.json,0,12,105.8676,20.99495,590174.2497450856,2321833.3668051236,590183.5747036247,2321833.5017085127,-9.325934306027847,9.325934306027847,True
2025-04-24T05:50:03Z.json,0,13,105.86762,20.99477,590176.4366678139,2321813.4552937555,590183.7879155816,2321818.7638085093,-9.067589130162537,9.067589130162537,True
2025-04-24T05:50:03Z.json,0,14,105.86762,20.99468,590176.4907165804,2321803.4938985663,590183.7879155816,2321818.7638085093,-16.923925754088227,16.923925754088227,False
2025-04-25T06:07:43Z.json,0,0,105.86765,20.99468,590179.6089589958,2321803.5108178556,590183.7879155816,2321818.7638085093,-15.815100443221892,15.815100443221892,True
2025-04-25T06:07:43Z.json,0,1,105.86765,20.9947,590179.5969477625,2321805.724461235,590183.7879155816,2321818.7638085093,-13.696305655118584,13.696305655118584,True
2025-04-25T06:07:43Z.json,0,2,105.8677,20.99488,590184.6859099818,2321825.6754522156,590183.6881342409,2321825.661017478,0.9978801485256497,0.9978801485256497,True
2025-04-25T06:07:43Z.json,0,3,105.86764,20.99516,590178.2812755568,2321856.6326204357,590183.2390330548,2321856.7043438954,-4.9582762795012645,4.9582762795012645,True
2025-04-25T06:07:43Z.json,0,4,105.86765,20.9953,590179.2366056711,2321872.1337649864,590183.0435477691,2321872.1617819425,-3.8070451910950602,3.8070451910950602,True
2025-04-25T06:07:43Z.json,0,5,105.86761,20.99557,590174.9168166135,2321901.9953934634,590182.8239147958,2321902.0518824887,-7.9072999610248,7.9072999610248,True
2025-04-25T06:07:43Z.json,0,6,105.86758,20.99557,590171.7985927088,2321901.9784743697,590182.8238765213,2321902.0572399953,-11.025565163335084,11.025565163335084,True
2025-04-25T06:07:43Z.json,0,7,105.86757,20.99571,590170.6751102251,2321917.468339903,590182.7131638298,2321917.554340848,-12.038360800007059,12.038360800007059,True
2025-04-25T06:07:43Z.json,0,8,105.86759,20.9958,590172.6998747813,2321927.441015471,590182.6420251033,2321927.512043093,-9.942404032666376,9.942404032666376,True
2025-04-25T06:07:43Z.json,0,9,105.8676,20.99603,590173.6011522211,2321952.90355741,590182.460173679,2321952.966847061,-8.859247528573778,8.859247528573778,True
2025-04-25T06:07:43Z.json,0,10,105.86765,20.99635,590178.6059832912,2321988.3500575437,590182.2072090204,2321988.3757850262,-3.6013176277759316,3.6013176277759316,True
2025-04-25T06:07:43Z.json,0,11,105.86762,20.99646,590175.4217109026,2322000.508178067,590182.1201922288,2322000.556032624,-6.698652262688155,6.698652262688155,True
2025-04-25T06:07:43Z.json,0,12,105.86754,20.9965,590167.0824751039,2322004.8903472787,590182.0884616164,2322004.997551405,-15.0063694456278,15.0063694456278,True
2025-04-29T05:51:05Z.json,0,0,105.86785,20.99669,590199.1897801806,2322026.094821912,590182.0637646898,2322023.4782467047,17.32474739796551,17.32474739796551,False
2025-04-29T05:51:05Z.json,0,1,105.86777,20.9967,590190.8685711273,2322027.156513154,590182.0637646898,2322023.4782467047,9.542235611934078,9.542235611934078,False
2025-04-29T05:51:05Z.json,0,2,105.86771,20.99668,590184.6441832487,2322024.9090239126,590182.0637646898,2322023.4782467047,2.9505395028603676,2.9505395028603676,True
2025-04-29T05:51:05Z.json,0,3,105.86767,20.99665,590180.5046009299,2322021.5659958436,590182.0533768235,2322021.5576191666,-1.5487985464309493,1.5487985464309493,True
2025-04-29T05:51:05Z.json,0,4,105.86762,20.9966,590175.3376281243,2322016.0036849026,590182.0171482519,2322015.95899823,-6.6796696051290905,6.6796696051290905,True
2025-04-29T05:51:05Z.json,0,5,105.8676,20.99654,590173.2948611558,2322009.351473356,590182.0569096062,2322009.4140702235,-8.762272046405512,8.762272046405512,True
2025-04-29T05:51:05Z.json,0,6,105.86759,20.9964,590172.3395395455,2321993.85032681,590182.1675967935,2321993.920539341,-9.828308047168129,9.828308047168129,True
2025-04-29T05:51:05Z.json,0,7,105.86764,20.99625,590177.6266405962,2321977.27619843,590182.2862676538,2321977.3094872274,-4.659745965185146,4.659745965185146,True
2025-04-29T05:51:05Z.json,0,8,105.86764,20.99615,590177.6867002049,2321966.207979637,590182.3653390406,2321966.241404257,-4.678758228518254,4.678758228518254,True
2025-04-29T05:51:05Z.json,0,9,105.86767,20.99599,590180.9010102262,2321948.5157503723,590182.4918915214,2321948.5271157725,-1.5909218923593729,1.5909218923593729,True
2025-04-29T05:51:05Z.json,0,10,105.86765,20.99549,590179.1224952871,2321893.1633787937,590182.8887838229,2321893.1910965624,-3.766390528011218,3.766390528011218,True
2025-04-29T05:51:05Z.json,0,11,105.86769,20.99468,590183.7666155789,2321803.533377818,590183.7879155816,2321818.7638085093,-15.230445585694175,15.230445585694175,False
2025-04-30T05:44:50Z.json,0,0,105.86777,20.99468,590192.0819288451,2321803.578500864,590183.7879155816,2321818.7638085093,17.302723031255823,17.302723031255823,True
2025-04-30T05:44:50Z.json,0,1,105.86777,20.99469,590192.075922399,2321804.68532258,590183.7879155816,2321818.7638085093,16.336915959531314,16.336915959531314,True
2025-04-30T05:44:50Z.json,0,2,105.86774,20.9948,590188.8916113139,2321816.8434398253,590183.7879155816,2321818.7638085093,5.453029067448142,5.453029067448142,True
2025-04-30T05:44:50Z.json,0,3,105.86775,20.99529,590189.6367107381,2321871.083346412,590183.0518410943,2321871.0348854694,6.585047964037164,6.585047964037164,True
2025-04-30T05:44:50Z.json,0,4,105.86769,20.99584,590183.0699138156,2321931.9247032464,590182.610524106,2321931.921421325,0.45940143265747446,0.45940143265747446,True
2025-04-30T05:44:50Z.json,0,5,105.86771,20.99601,590185.0466177628,2321950.7519557406,590182.476128256,2321950.733591931,2.5705551023415096,2.5705551023415096,True
2025-04-30T05:44:50Z.json,0,6,105.86769,20.99645,590182.7035300019,2321999.440838124,590182.1281886435,2321999.4367278335,0.5753560403883138,0.5753560403883138,True
2025-04-30T05:44:50Z.json,0,7,105.86773,20.99662,590186.7590241069,2322018.279373683,590182.032883331,2322018.310992048,4.726246539815071,4.726246539815071,True
2025-04-30T05:44:50Z.json,0,8,105.86777,20.99668,590190.8805851177,2322024.942869215,590182.0637646898,2322023.4782467047,8.937641834112275,8.937641834112275,True
2025-04-30T05:44:50Z.json,0,9,105.86782,20.99669,590196.0715793938,2322026.0778974015,590182.0637646898,2322023.4782467047,14.247001667948739,14.247001667948739,True
2025-05-01T06:17:58Z.json,0,0,105.86754,20.99671,590166.9563621385,2322028.1336073633,590182.0637646898,2322023.4782467047,-15.808415313062943,15.808415313062943,True
2025-05-01T06:17:58Z.json,0,1,105.86758,20.99669,590171.1259737706,2322025.942522383,590182.0637646898,2322023.4782467047,-11.211954549066435,11.211954549066435,True
2025-05-01T06:17:58Z.json,0,2,105.86762,20.99665,590175.3075984305,2322021.5377945467,590182.053072277,2322021.501311117,-6.745572507483097,6.745572507483097,True
2025-05-01T06:17:58Z.json,0,3,105.86764,20.99657,590177.4344480083,2322012.6944994195,590182.0332392098,2322012.7273536003,-4.5989085566064505,4.5989085566064505,True
2025-05-01T06:17:58Z.json,0,4,105.8676,20.99622,590173.4870446173,2321973.9331727684,590182.3099380468,2321973.996204318,-8.823118578223571,8.823118578223571,True
